,samp,x,vx,z,vz,phi,w,value,
12063,121,4.127650516,0.418581688,9.005869804,0.020403109,-0.056329767,0.025944606,1000,
12064,121,4.148579601,0.387620133,9.006889959,0.005658628,-0.055032537,0.027777699,1000,
12065,121,4.167960607,0.357690046,9.007172891,-0.010840561,-0.053643652,0.027256731,1000,
12066,121,4.18584511,0.328713067,9.006630863,-0.027104063,-0.052280816,0.024937694,1000,
12067,121,4.202280763,0.300548542,9.005275659,-0.040879053,-0.051033931,0.022184757,1000,
12068,121,4.21730819,0.27301831,9.003231707,-0.049855663,-0.049924693,0.020553951,1000,
12069,121,4.230959106,0.245964726,9.000738924,-0.052199867,-0.048896995,0.021135017,1000,
12070,121,4.243257342,0.219355351,8.99812893,-0.047975676,-0.047840245,0.0240667,1000,
12071,121,4.254225109,0.193319589,8.995730147,-0.039474367,-0.04663691,0.028403265,1000,
12072,121,4.263891089,0.168046148,8.993756428,-0.029112009,-0.045216746,0.032515044,1000,
12073,121,4.272293396,0.143690429,8.992300828,-0.017951685,-0.043590994,0.034906411,1000,
12074,121,4.279477918,0.120357764,8.991403243,-0.006142298,-0.041845674,0.034931763,1000,
12075,121,4.285495806,0.098133993,8.991096129,0.005556216,-0.040099085,0.033072965,1000,
12076,121,4.290402506,0.076879529,8.991373939,0.020383675,-0.038445437,0.030608346,1000,
12077,121,4.294246482,0.056462516,8.992393123,0.040548729,-0.03691502,0.028553009,1000,
12078,121,4.297069608,0.036927361,8.99442056,0.063332726,-0.035487369,0.026988489,1000,
12079,121,4.298915976,0.01846244,8.997587196,0.081911915,-0.034137945,0.025983163,1000,
12080,121,4.299839098,0.001375083,9.001682792,0.085546135,-0.032838787,0.025699393,1000,
12081,121,4.299907852,-0.014145697,9.005960098,0.06628094,-0.031553817,0.025475277,1000,
12082,121,4.299200567,-0.02835996,9.009274145,0.029997106,-0.030280053,0.023928909,1000,
12083,121,4.297782569,-0.041651003,9.010774001,-0.012575385,-0.029083608,0.02030042,1000,
12084,121,4.295700019,-0.054860782,9.010145231,-0.034562893,-0.028068587,0.015574138,1000,
12085,121,4.29295698,-0.067936718,9.008417087,-0.039548935,-0.02728988,0.010995349,1000,
12086,121,4.289560144,-0.08072346,9.00643964,-0.03653544,-0.026740112,0.007063872,1000,
12087,121,4.285523971,-0.093542344,9.004612868,-0.017477714,-0.026386919,0.004875398,1000,
12088,121,4.280846854,-0.106557357,9.003738982,0.020503915,-0.026143149,0.005466886,1000,
12089,121,4.275518986,-0.118974319,9.004764178,0.045179919,-0.025869805,0.008342537,1000,
12090,121,4.26957027,-0.131851448,9.007023174,0.097656616,-0.025452678,0.011160614,1000,
12091,121,4.262977698,-0.141962027,9.011906005,0.054855442,-0.024894647,0.012237447,1000,
12092,121,4.255879596,-0.151965133,9.014648777,0.022164287,-0.024282775,0.011775108,1000,
12093,121,4.24828134,-0.161756333,9.015756991,-0.003415493,-0.023694019,0.010278168,1000,
12094,121,4.240193523,-0.17125053,9.015586217,-0.025742223,-0.023180111,0.007784782,1000,
12095,121,4.231630996,-0.180420468,9.014299105,-0.047499131,-0.022790872,0.005502823,1000,
12096,121,4.222609973,-0.189302911,9.011924149,-0.069752313,-0.022515731,0.005426419,1000,
12097,121,4.213144828,-0.197950511,9.008436533,-0.092678311,-0.02224441,0.008545454,1000,
12098,121,4.203247302,-0.206357253,9.003802618,-0.116757971,-0.021817137,0.013403552,1000,
12099,121,4.192929439,-0.21443015,8.997964719,-0.143058283,-0.021146959,0.017792258,1000,
12100,122,3.178942596,-0.030616651,2.45153803,-0.086391924,-0.006315514,0,620.9982216,
12101,122,3.177411764,-0.033299012,2.447218434,-0.103607194,-0.006315514,-1.91998285,621.5352198,
12102,122,3.175746813,-0.038523931,2.442038074,0.286111183,-0.102314657,-2.169519327,620.4193432,
12103,122,3.173820616,-0.13465073,2.456343633,0.732728751,-0.210790623,-2.149937829,618.0441001,
12104,122,3.16708808,-0.322484614,2.492980071,1.11906581,-0.318287514,-1.964654706,615.3595044,
12105,122,3.150963849,-0.562829047,2.548933361,1.356628562,-0.41652025,-1.269395252,613.4155777,
12106,122,3.122822397,-0.886315563,2.616764789,1.59649699,-0.479990012,-0.723013173,613.9640282,
12107,122,3.078506619,-1.249930203,2.696589639,1.80549584,-0.516140671,-0.153419715,620.3916428,
12108,122,3.016010109,-1.638629102,2.786864431,2.00389959,-0.523811657,0.385863005,633.9529067,
12109,122,2.934078653,-2.022323243,2.88705941,2.185848349,-0.504518507,0.973802994,629.7480428,
12110,122,2.832962491,-2.446669877,2.996351828,2.478369041,-0.455828357,1.069991767,586.8029096,
12111,122,2.710628997,-2.439366942,3.12027028,1.997699209,-0.402328769,1.21503671,660.8042624,
12112,122,2.58866065,-2.415365699,3.22015524,1.487556251,-0.341576933,1.20408677,664.1783168,
12113,122,2.467892365,-2.391597178,3.294533053,0.982428343,-0.281372595,1.193227156,665.7055634,
12114,122,2.348312506,-2.368061713,3.34365447,0.48227219,-0.221711237,1.182462806,663.2861106,
12115,122,2.229909421,-2.344758353,3.367768079,-0.012955343,-0.162588096,1.171788957,660.8213264,
12116,122,2.112671503,-2.3256461,3.367120312,-0.479150262,-0.103998649,1.061866664,661.5461284,
12117,122,1.996389198,-2.396821871,3.343162799,-0.063703813,-0.050905315,0.894821581,663.8629067,
12118,122,1.876548105,-2.420777486,3.339977608,0.379636478,-0.006164236,0.844262141,665.40371,
12119,122,1.75550923,-2.402775154,3.358959432,0.830225199,0.036048871,0.836497766,669.3530806,
12120,122,1.635370473,-2.345071605,3.400470692,1.275811788,0.077873759,0.828917752,677.0572798,
12121,122,1.518116892,-2.248483375,3.464261282,1.714768542,0.119319647,0.821427445,690.6244082,
12122,122,1.405692724,-2.113877287,3.549999709,2.145552096,0.160391019,0.814011668,700.8413,
12123,122,1.299998859,-1.942170459,3.657277314,2.566684533,0.201091602,0.806655958,705.3745305,
12124,122,1.202890336,-1.734326837,3.78561154,2.976753554,0.2414244,0.799342687,698.9485634,
12125,122,1.116173995,-1.491363802,3.934449218,3.37437227,0.281391535,0.791880999,695.61622,
12126,122,1.041605804,-1.224030821,4.103167831,3.72470995,0.320985585,0.642309092,696.2773115,
12127,122,0.980404263,-0.928324083,4.289403329,4.050701711,0.353101039,0.450354053,700.1339218,
12128,122,0.933988059,-0.6077898,4.491938415,4.365265359,0.375618742,0.265887542,703.9921876,
12129,122,0.903598569,-0.27145024,4.710201682,4.669544957,0.388913119,0.08325281,708.5553113,
12130,122,0.890026057,0.071860604,4.94367893,4.964347972,0.393075759,-0.106581845,713.4266901,
12131,122,0.893619087,0.41671237,5.191896329,5.258352705,0.387746667,-0.279168115,716.0750027,
12132,122,0.914454706,0.763037889,5.454813964,5.574095962,0.373788261,-0.350053245,720.3342933,
12133,122,0.9526066,0.879275249,5.733518762,5.344233115,0.356285599,-0.445891131,724.5203442,
12134,122,0.996570363,0.870639961,6.000730418,4.801183595,0.333991043,-0.441793672,728.6741012,
12135,122,1.040102361,0.862080857,6.240789598,4.26345729,0.311901359,-0.43776969,731.2402317,
12136,122,1.083206404,0.853603406,6.453962462,3.731017745,0.290012874,-0.43379187,733.6024375,
12137,122,1.125886574,0.845208425,6.640513349,3.203817387,0.268323281,-0.429853417,735.8947455,
12138,122,1.168146995,0.83689598,6.800704219,2.681807564,0.24683061,-0.425950888,738.1187561,
12139,122,1.209991794,0.828666268,6.934794597,2.164941443,0.225533066,-0.422081361,740.2760499,
12140,122,1.251425108,0.820521363,7.043041669,1.653182096,0.204428998,-0.418243666,742.3682187,
12141,122,1.292451176,0.892238926,7.125700774,1.531280497,0.183516814,-0.320894443,745.9086737,
12142,122,1.337063122,1.055876568,7.202264799,1.954667607,0.167472092,-0.317875633,752.062129,
12143,122,1.38985695,1.202983033,7.299998179,2.376568959,0.151578311,-0.314970652,759.390636,
12144,122,1.450006102,1.333809905,7.418826627,2.796669448,0.135829778,-0.311967112,767.8944242,
12145,122,1.516696597,1.44830335,7.5586601,3.212430188,0.120231422,-0.299434152,777.0629007,
12146,122,1.589111765,1.546062004,7.719281609,3.617482011,0.105259715,-0.252305382,784.6008689,
12147,122,1.666414865,1.629502315,7.900155709,4.025196266,0.092644446,-0.226548194,791.1830463,
12148,122,1.747889981,1.671276674,8.101415523,4.117272649,0.081317036,-0.172851677,796.4613714,
12149,122,1.831453814,1.668906537,8.307279155,3.759036194,0.072674452,-0.17637074,800.9229694,
12150,122,1.914899141,1.652493864,8.495230965,3.231724882,0.063855915,-0.174734696,805.3263972,
12151,122,1.997523835,1.636238539,8.656817209,2.709564879,0.05511918,-0.17300007,809.8614047,
12152,122,2.079335761,1.620142392,8.792295453,2.192553955,0.046469177,-0.171173441,797.8596285,
12153,122,2.160342881,1.604201501,8.901923151,1.680595636,0.037910505,-0.169169367,828.5200049,
12154,122,2.240552956,1.588417945,8.985952933,1.173691634,0.029452036,-0.167096294,837.5111015,
12155,122,2.319973853,1.572825121,9.044637514,0.67307212,0.021097222,-0.16353986,846.2349298,
12156,122,2.398615109,1.558840768,9.07829112,0.246889605,0.012920229,-0.157344492,854.7391788,
12157,122,2.476557148,1.545807136,9.0906356,-0.067284069,0.005053004,-0.14980009,863.0399117,
12158,122,2.553847505,1.531988932,9.087271397,-0.280655071,-0.002437,-0.139750457,879.6741011,
12159,122,2.630446951,1.516013016,9.073238643,-0.400641328,-0.009424523,-0.128316299,899.9076422,
12160,122,2.706247602,1.496837025,9.053206577,-0.435954031,-0.015840338,-0.117276471,920.0324503,
12161,122,2.781089453,1.473919582,9.031408875,-0.405632027,-0.021704162,-0.10762496,940.0452632,
12162,122,2.854785432,1.447366373,9.011127274,-0.337297183,-0.02708541,-0.099057227,959.9513294,
12163,122,2.927153751,1.417664338,8.994262415,-0.254004529,-0.032038271,-0.090544475,979.7539755,
12164,122,2.998036968,1.385195024,8.981562189,-0.164268774,-0.036565495,-0.081534992,999.4498289,
12165,122,3.067296719,1.350296519,8.97334875,-0.071828719,-0.040642245,-0.072430047,1000,
12166,122,3.134811545,1.313641132,8.969757314,0.013008135,-0.044263747,-0.064118279,1000,
12167,122,3.200493602,1.276199807,8.970407721,0.075844406,-0.047469661,-0.057073962,1000,
12168,122,3.264303592,1.238564666,8.974199941,0.112473833,-0.050323359,-0.05118842,1000,
12169,122,3.326231825,1.200880598,8.979823633,0.127083256,-0.05288278,-0.04603831,1000,
12170,122,3.386275855,1.163106837,8.986177795,0.125697278,-0.055184695,-0.041252017,1000,
12171,122,3.444431197,1.12518936,8.992462659,0.113150013,-0.057247296,-0.036654809,1000,
12172,122,3.500690665,1.087080082,8.99812016,0.093272115,-0.059080037,-0.032214161,1000,
12173,122,3.555044669,1.048727605,9.002783766,0.069368251,-0.060690745,-0.027927449,1000,
12174,122,3.607481049,1.010076895,9.006252178,0.044379156,-0.062087117,-0.023763631,1000,
12175,122,3.657984894,0.971087834,9.008471136,0.020687515,-0.063275299,-0.019677359,1000,
12176,122,3.706539286,0.931756589,9.009505512,-0.000106935,-0.064259167,-0.015651805,1000,
12177,122,3.753127115,0.892113295,9.009500165,-0.017041021,-0.065041757,-0.011717533,1000,
12178,122,3.79773278,0.852194982,9.008648114,-0.029305663,-0.065627634,-0.007957784,1000,
12179,122,3.840342529,0.812052593,9.007182831,-0.036340226,-0.066025523,-0.004494249,1000,
12180,122,3.880945159,0.771784625,9.005365819,-0.038351605,-0.066250235,-0.00144915,1000,
12181,122,3.91953439,0.731529456,9.003448239,-0.036225293,-0.066322693,0.001101457,1000,
12182,122,3.956110863,0.691433228,9.001636975,-0.031090676,-0.06626762,0.003168024,1000,
12183,122,3.990682524,0.651632586,9.000082441,-0.024105571,-0.066109219,0.004870475,1000,
12184,122,4.023264153,0.612243068,8.998877162,-0.016292248,-0.065865695,0.006408782,1000,
12185,122,4.053876307,0.573342503,8.99806255,-0.008249495,-0.065545256,0.007984446,1000,
12186,122,4.082543432,0.534979589,8.997650075,-0.00020586,-0.065146034,0.009737245,1000,
12187,122,4.109292411,0.497201763,8.997639782,0.00763593,-0.064659171,0.011717705,1000,
12188,122,4.1341525,0.460077028,8.998021579,0.014815219,-0.064073286,0.013828281,1000,
12189,122,4.157156351,0.423701037,8.99876234,0.020510689,-0.063381872,0.015850501,1000,
12190,122,4.178341403,0.388188798,8.999787874,0.023610951,-0.062589347,0.017516184,1000,
12191,122,4.197750843,0.353753535,9.000968422,0.021345121,-0.061713538,0.018532976,1000,
12192,122,4.21543852,0.320253565,9.002035678,0.016404959,-0.060786889,0.018628674,1000,
12193,122,4.231451198,0.287637198,9.002855926,0.009842139,-0.059855455,0.017635605,1000,
12194,122,4.245833058,0.255842185,9.003348033,0.002552133,-0.058973675,0.015486092,1000,
12195,122,4.258625167,0.224800975,9.003475639,-0.004884595,-0.058199371,0.012316982,1000,
12196,122,4.269865216,0.194450334,9.003231409,-0.012410849,-0.057583521,0.008436809,1000,
12197,122,4.279587732,0.164738571,9.002610867,-0.020584254,-0.057161681,0.00420457,1000,
12198,122,4.287824661,0.13562561,9.001581654,-0.030462467,-0.056951453,-8.71E-05,1000,
12199,122,4.294605941,0.107067372,9.000058531,-0.043168824,-0.056955809,-0.004211128,1000,
12200,123,2.330859364,-0.084927064,8.458768521,0.012577444,0.121536642,0,809.0691728,
12201,123,2.326613011,0.026717185,8.459397393,0.429188076,0.121536642,-0.125480119,810.5976013,
12202,123,2.32794887,0.140951592,8.480856797,0.871901745,0.115262636,-0.126098906,813.2235496,
12203,123,2.33499645,0.248201925,8.524451884,1.311165586,0.108957691,-0.125717487,815.8985982,
12204,123,2.347406546,0.348477493,8.590010163,1.746765623,0.102671817,-0.125007996,818.6911811,
12205,123,2.364830421,0.408038452,8.677348444,1.850487468,0.096421417,-0.122337511,820.7182685,
12206,123,2.385232343,0.436965755,8.769872818,1.682371834,0.090304541,-0.114333504,822.1200006,
12207,123,2.407080631,0.450391104,8.85399141,1.371025131,0.084587866,-0.109136361,823.2008756,
12208,123,2.429600186,0.458224757,8.922542666,1.011645385,0.079131048,-0.105505067,824.1734478,
12209,123,2.452511424,0.466013588,8.973124935,0.666248554,0.073855795,-0.101687396,825.183106,
12210,123,2.475812104,0.476253258,9.006437363,0.369560872,0.068771425,-0.096861653,826.3157086,
12211,123,2.499624766,0.489617138,9.024915407,0.137505368,0.063928342,-0.091999164,827.6129891,
12212,123,2.524105623,0.50578598,9.031790675,-0.026469127,0.059328384,-0.087895976,836.4905875,
12213,123,2.549394922,0.523944583,9.030467219,-0.12717161,0.054933585,-0.084681512,845.7687009,
12214,123,2.575592152,0.543087026,9.024108638,-0.174526293,0.05069951,-0.082185652,855.3203261,
12215,123,2.602746503,0.562209431,9.015382323,-0.181138488,0.046590227,-0.079877475,865.1241268,
12216,123,2.630856974,0.58043213,9.006325399,-0.160352074,0.042596353,-0.076916151,875.1525483,
12217,123,2.659878581,0.597075642,8.998307795,-0.12476397,0.038750546,-0.07266299,885.3754922,
12218,123,2.689732363,0.611701566,8.992069597,-0.085204939,0.035117396,-0.067154592,895.7632643,
12219,123,2.720317441,0.624101695,8.98780935,-0.050506264,0.031759667,-0.06107318,906.2882535,
12220,123,2.751522526,0.634344348,8.985284037,-0.024712942,0.028706008,-0.055270063,916.9272201,
12221,123,2.783239743,0.642890446,8.98404839,0.000177207,0.025942504,-0.050385226,927.6645255,
12222,123,2.815384266,0.649873019,8.98405725,0.022726481,0.023423243,-0.046600284,938.4843494,
12223,123,2.847877917,0.655524216,8.985193574,0.046359947,0.021093229,-0.043812957,949.3734274,
12224,123,2.880654127,0.659945044,8.987511571,0.070888109,0.018902581,-0.041911202,960.319412,
12225,123,2.91365138,0.663026791,8.991055977,0.086352862,0.016807021,-0.040873152,971.3096286,
12226,123,2.946802719,0.66475971,8.99537362,0.086348951,0.014763363,-0.040676988,982.3311987,
12227,123,2.980040705,0.665252116,8.999691067,0.071449094,0.012729514,-0.04113264,993.3714811,
12228,123,3.01330331,0.664617433,9.003263522,0.044638797,0.010672882,-0.041754416,1000,
12229,123,3.046534182,0.662997845,9.005495462,0.014732464,0.008585161,-0.041879503,1000,
12230,123,3.079684074,0.660450704,9.006232085,-0.012589852,0.006491186,-0.040903644,1000,
12231,123,3.112706609,0.657000833,9.005602593,-0.032982352,0.004446004,-0.038531531,1000,
12232,123,3.145556651,0.652669406,9.003953475,-0.04273057,0.002519427,-0.034902285,1000,
12233,123,3.178190121,0.647486108,9.001816947,-0.039907104,0.000774313,-0.030541551,1000,
12234,123,3.210564427,0.641501082,8.999821591,-0.027689377,-0.000752764,-0.026156285,1000,
12235,123,3.242639481,0.634805469,8.998437122,-0.011663534,-0.002060579,-0.022390018,1000,
12236,123,3.274379754,0.627516182,8.997853946,0.003382688,-0.00318008,-0.019645875,1000,
12237,123,3.305755563,0.619752224,8.99802308,0.012471282,-0.004162373,-0.017993861,1000,
12238,123,3.336743175,0.611602146,8.998646644,0.014923647,-0.005062066,-0.017207099,1000,
12239,123,3.367323282,0.603109933,8.999392827,0.013347637,-0.005922421,-0.016884945,1000,
12240,123,3.397478779,0.594289234,9.000060209,0.010475988,-0.006766669,-0.016602042,1000,
12241,123,3.42719324,0.585144559,9.000584008,0.007598057,-0.007596771,-0.016035575,1000,
12242,123,3.456450468,0.575682561,9.000963911,0.005127938,-0.008398549,-0.015043641,1000,
12243,123,3.485234596,0.565916606,9.001220308,0.003354004,-0.009150731,-0.013680921,1000,
12244,123,3.513530427,0.555871648,9.001388008,0.002341334,-0.009834778,-0.012151425,1000,
12245,123,3.541324009,0.545585381,9.001505075,0.001761661,-0.010442349,-0.010717804,1000,
12246,123,3.568603278,0.53510144,9.001593158,0.001170841,-0.010978239,-0.009601897,1000,
12247,123,3.59535835,0.524459803,9.0016517,0.000311927,-0.011458334,-0.008910265,1000,
12248,123,3.62158134,0.513690918,9.001667296,-0.000890577,-0.011903847,-0.008605138,1000,
12249,123,3.647265886,0.502814333,9.001622767,-0.002468921,-0.012334104,-0.008524133,1000,
12250,123,3.672406603,0.491839508,9.001499321,-0.004412262,-0.012760311,-0.008437579,1000,
12251,123,3.696998578,0.480768477,9.001278708,-0.006573434,-0.01318219,-0.008122401,1000,
12252,123,3.721037002,0.469601085,9.000950036,-0.008662886,-0.01358831,-0.007428347,1000,
12253,123,3.744517056,0.458341409,9.000516892,-0.010340682,-0.013959727,-0.006317491,1000,
12254,123,3.767434127,0.447002748,8.999999858,-0.011316804,-0.014275602,-0.004868789,1000,
12255,123,3.789784264,0.43560946,8.999434018,-0.01140486,-0.014519041,-0.003251141,1000,
12256,123,3.811564737,0.424195424,8.998863775,-0.010532398,-0.014681598,-0.001676423,1000,
12257,123,3.832774508,0.412799998,8.998337155,-0.008733402,-0.014765419,-0.000346799,1000,
12258,123,3.853414508,0.401462818,8.997900485,-0.006139607,-0.014782759,0.000591124,1000,
12259,123,3.873487649,0.390218756,8.997593504,-0.002972123,-0.014753203,0.001076516,1000,
12260,123,3.892998587,0.379094117,8.997444898,0.000472776,-0.014699377,0.001143522,1000,
12261,123,3.911953293,0.36810475,8.997468537,0.003850235,-0.014642201,0.000906938,1000,
12262,123,3.93035853,0.357256312,8.997661049,0.006809633,-0.014596854,0.000526972,1000,
12263,123,3.948221346,0.346546294,8.998001531,0.009054235,-0.014570506,0.000163507,1000,
12264,123,3.965548661,0.335966975,8.998454242,0.01041275,-0.01456233,-6.38E-05,1000,
12265,123,3.982347009,0.325508418,8.99897488,0.010903537,-0.014565519,-9.58E-05,1000,
12266,123,3.99862243,0.315161158,8.999520057,0.010745373,-0.01457031,6.75E-05,1000,
12267,123,4.014380488,0.30491898,9.000057325,0.010257197,-0.014566933,0.000383132,1000,
12268,123,4.029626437,0.294781595,9.000570185,0.009668279,-0.014547776,0.000785755,1000,
12269,123,4.044365517,0.284755145,9.001053599,0.009008692,-0.014508489,0.001208336,1000,
12270,123,4.058603274,0.274851224,9.001504034,0.008066883,-0.014448072,0.001598481,1000,
12271,123,4.072345835,0.26508662,9.001907378,0.006293295,-0.014368148,0.001930447,1000,
12272,123,4.085600166,0.255468354,9.002222043,0.003747029,-0.014271626,0.002205073,1000,
12273,123,4.098373584,0.245991495,9.002409394,0.001221698,-0.014161372,0.00244292,1000,
12274,123,4.110673159,0.236666266,9.002470479,-0.001640385,-0.014039226,0.00268091,1000,
12275,123,4.122506472,0.227538884,9.00238846,-0.007830899,-0.01390518,0.002989407,1000,
12276,123,4.133883416,0.2185983,9.001996915,-0.016308896,-0.01375571,0.003462749,1000,
12277,123,4.144813331,0.209768772,9.00118147,-0.021182872,-0.013582573,0.004160206,1000,
12278,123,4.15530177,0.201007808,9.000122326,-0.018504587,-0.013374562,0.005051456,1000,
12279,123,4.16535216,0.192324864,8.999197097,-0.007599844,-0.013121989,0.006022055,1000,
12280,123,4.174968403,0.183823074,8.998817105,0.005532317,-0.012820887,0.006960009,1000,
12281,123,4.184159557,0.175656713,8.999093721,0.010714557,-0.012472886,0.00781719,1000,
12282,123,4.192942393,0.16788202,8.999629448,0.004719431,-0.012082027,0.008582499,1000,
12283,123,4.201336494,0.16047326,8.99986542,-0.009482163,-0.011652902,0.009256934,1000,
12284,123,4.209360157,0.153406157,8.999391312,-0.029042944,-0.011190055,0.009872663,1000,
12285,123,4.217030465,0.146639245,8.997939165,-0.049519019,-0.010696422,0.010507171,1000,
12286,123,4.224362427,0.140115663,8.995463214,-0.064611349,-0.010171063,0.011214713,1000,
12287,123,4.23136821,0.133798635,8.992232646,-0.069003747,-0.009610328,0.011943495,1000,
12288,123,4.238058142,0.12764746,8.988782459,-0.055817661,-0.009013153,0.012644774,1000,
12289,123,4.244440515,0.12156496,8.985991576,-0.010360153,-0.008380914,0.013206157,1000,
12290,123,4.250518763,0.115403365,8.985473568,0.09158733,-0.007720607,0.013623671,1000,
12291,123,4.256288931,0.110731325,8.990052935,0.058101934,-0.007039423,0.013873583,1000,
12292,123,4.261825497,0.10632337,8.992958031,0.038290041,-0.006345744,0.013935648,1000,
12293,123,4.267141666,0.10221903,8.994872533,0.029238465,-0.005648961,0.013619697,1000,
12294,123,4.272252617,0.098466392,8.996334457,0.024705009,-0.004967977,0.012911897,1000,
12295,123,4.277175937,0.095094761,8.997569707,0.017753509,-0.004322382,0.011865469,1000,
12296,123,4.281930675,0.092101601,8.998457383,0.003389342,-0.003729108,0.01055754,1000,
12297,123,4.286535755,0.089455847,8.99862685,-0.020244566,-0.003201231,0.009126679,1000,
12298,123,4.291008547,0.087108293,8.997614621,-0.051762696,-0.002744897,0.00775406,1000,
12299,123,4.295363962,0.085002841,8.995026487,-0.086791202,-0.002357194,0.006597476,1000,
12300,124,1.516934128,-0.08595253,3.784730093,0.060670018,-0.033741174,0,684.7874452,
12301,124,1.512636502,-0.103534338,3.787763594,0.115517241,-0.033741174,-1.620018514,687.809427,
12302,124,1.507459785,-0.134390674,3.793539456,0.568224321,-0.1147421,-1.605405891,697.9260324,
12303,124,1.500740251,-0.24124791,3.821950672,1.010800151,-0.195012395,-1.590924794,710.3439178,
12304,124,1.488677856,-0.341354417,3.87249068,1.029182818,-0.274558634,0.114155343,711.1361633,
12305,124,1.471610135,-0.594172895,3.92394982,1.438043922,-0.268850867,0.11312752,717.9127892,
12306,124,1.44190149,-0.750616371,3.995852017,1.522424373,-0.263194491,1.469072508,718.0565235,
12307,124,1.404370672,-0.962002858,4.071973235,1.828884819,-0.189740866,1.878394125,721.2447973,
12308,124,1.356270529,-1.125409314,4.163417476,2.220534798,-0.095821159,1.976384735,719.5664784,
12309,124,1.300000063,-1.204733591,4.274444216,2.648726026,0.002998077,1.958559308,714.9479918,
12310,124,1.239763384,-1.190043154,4.406880517,3.077033178,0.100926043,1.940892305,710.9387157,
12311,124,1.180261226,-1.088478311,4.560732176,3.443496501,0.197970658,1.707608852,708.702965,
12312,124,1.12583731,-0.913418794,4.732907001,3.738384224,0.283351101,1.248091646,709.068135,
12313,124,1.080166371,-0.667462122,4.919826212,4.024885929,0.345755683,0.84146294,712.657392,
12314,124,1.046793264,-0.374372959,5.121070509,4.290159539,0.38782883,0.429664306,719.104942,
12315,124,1.028074617,-0.04778212,5.335578486,4.547864153,0.409312045,0.055809815,727.6849076,
12316,124,1.025685511,0.28888199,5.562971694,4.78757497,0.412102536,-0.351610935,728.8259463,
12317,124,1.04012961,0.664494867,5.802350442,5.115721763,0.394521989,-0.348474552,730.7279516,
12318,124,1.073354353,0.666612357,6.05813653,4.595664501,0.377098262,-0.436871143,732.1686499,
12319,124,1.106684971,0.66005185,6.287919755,4.059933193,0.355254704,-0.432928886,733.5630613,
12320,124,1.139687564,0.653555624,6.490916415,3.529474155,0.33360826,-0.429022968,734.9158248,
12321,124,1.172365345,0.647123259,6.667390123,3.004236011,0.312157112,-0.425152539,736.2278972,
12322,124,1.204721508,0.640754186,6.817601923,2.484167536,0.290899485,-0.421317182,737.5002154,
12323,124,1.236759217,0.634447833,6.9418103,1.969218012,0.269833626,-0.417516696,738.7336969,
12324,124,1.268481609,0.628203765,7.040271201,1.459337745,0.248957791,-0.413752551,739.929243,
12325,124,1.299891797,0.801606127,7.113238088,1.660857855,0.228270163,-0.399306673,744.5776026,
12326,124,1.339972103,1.007536038,7.196280981,2.07438041,0.20830483,-0.395701607,751.1962127,
12327,124,1.390348905,1.193022378,7.300000001,2.487918976,0.188519749,-0.392131255,759.1770347,
12328,124,1.450000024,1.358355254,7.42439595,2.901070426,0.168913187,-0.388586322,768.6096413,
12329,124,1.517917787,1.502929238,7.569449471,3.308164712,0.14948387,-0.363290012,778.8525789,
12330,124,1.593064249,1.626952951,7.734857707,3.706815738,0.13131937,-0.308097449,786.9782411,
12331,124,1.674411896,1.734021961,7.920198494,4.111711468,0.115914497,-0.285378274,793.8393118,
12332,124,1.761112994,1.772314059,8.125784067,4.056184415,0.101645584,-0.231192315,798.7355104,
12333,124,1.849728697,1.768064495,8.328593288,3.655128769,0.090085968,-0.223836599,802.8727192,
12334,124,1.938131922,1.750663388,8.511349726,3.128665316,0.078894138,-0.221816798,806.995871,
12335,124,2.025665092,1.733433268,8.667782992,2.607381733,0.067803298,-0.219814928,812.6065828,
12336,124,2.112336755,1.716372562,8.798152079,2.09122802,0.056812552,-0.217834007,813.2318052,
12337,124,2.198155383,1.699479596,8.90271348,1.580153196,0.045920851,-0.215877949,834.2467942,
12338,124,2.283129363,1.682752766,8.98172114,1.074107618,0.035126954,-0.213955129,844.3034437,
12339,124,2.367267001,1.667021814,9.035426521,0.596677732,0.024429198,-0.207732167,854.0814314,
12340,124,2.450618092,1.653541473,9.065260407,0.220096593,0.014042589,-0.201621509,863.6483306,
12341,124,2.533295166,1.640321686,9.076265237,-0.055007406,0.003961514,-0.19225478,877.7714793,
12342,124,2.61531125,1.6254,9.073514867,-0.236066436,-0.005651225,-0.180811499,898.8379378,
12343,124,2.69658125,1.607206018,9.061711545,-0.335800309,-0.0146918,-0.168422813,919.8121387,
12344,124,2.776941551,1.584730756,9.044921529,-0.370020919,-0.023112941,-0.155373094,940.6888954,
12345,124,2.856178089,1.5575414,9.026420483,-0.35547986,-0.030881596,-0.141776715,961.4762915,
12346,124,2.934055159,1.525704006,9.00864649,-0.308135821,-0.037970431,-0.127989621,982.1850465,
12347,124,3.010340359,1.489656438,8.993239699,-0.242006742,-0.044369912,-0.114491232,1000,
12348,124,3.084823181,1.450061782,8.981139362,-0.168570756,-0.050094474,-0.101638877,1000,
12349,124,3.15732627,1.407671186,8.972710824,-0.096575901,-0.055176418,-0.089577374,1000,
12350,124,3.227709829,1.363210165,8.967882029,-0.031993095,-0.059655287,-0.078310677,1000,
12351,124,3.295870337,1.317310825,8.966282375,0.021672959,-0.06357082,-0.067810985,1000,
12352,124,3.361735879,1.270485294,8.967366023,0.062878858,-0.06696137,-0.058090394,1000,
