x,vx,z,vz,phi,w,a1,a2
1.9710893072,2.0133995035,9.3646460654,-1.4619340632,-0.1100771972,0.5322345883,5.5415054262,5.5543867736
2.0717592819,2.0420618314,9.2915493468,-1.4966143631,-0.083465467,0.5229658945,7.2613867853,7.2695866705
2.1738623732,2.0701090448,9.2167186133,-1.3928575904,-0.0573171715,0.5101443306,8.3579721871,8.3476305063
2.2773678252,2.0876841297,9.1470757187,-1.2022333945,-0.0318099542,0.4823533388,8.9480630736,8.9189665629
2.3817520316,2.0895349998,9.0869640342,-0.9663461041,-0.0076922865,0.4399778002,9.1399371263,9.0985745765
2.4862287816,2.0742574784,9.0386467147,-0.7176392836,0.0143066042,0.3889731762,9.0307024732,8.9838149578
2.5899416555,2.0432190498,9.0027647365,-0.4804425229,0.0337552637,0.3352813382,8.7072661642,8.6593567103
2.6921026081,1.9993559122,8.9787425969,-0.2718600524,0.0505193312,0.2827558031,8.2461986009,8.1998452642
2.7920704039,1.946149677,8.9651495813,-0.1026324013,0.0646571219,0.2335011169,7.718211507,7.6752535384
2.889377888,1.8869006448,8.9600179487,0.0223524501,0.0763321781,0.1889270593,7.1912957141,7.1536222803
2.9837229205,1.8242605623,8.9611355592,0.1037664777,0.0857785313,0.1504320226,6.7219193324,6.6914062571
3.0749359489,1.760027666,8.9663238716,0.1468137999,0.0933001324,0.1193507229,6.3463371017,6.3241779879
3.1629373326,1.6951799015,8.9736645506,0.1595074047,0.0992676685,0.0963991967,6.0784656911,6.0645447443
3.2476963281,1.6300591591,8.9816399103,0.1508122242,0.1040876281,0.0811754046,5.9107088094,5.9035050133
3.3291992864,1.5646284916,8.9891805115,0.1289092555,0.1081463979,0.072121399,5.8227505446,5.8198335741
3.4074307115,1.4986902659,8.9956259648,0.1002122742,0.1117524673,0.0669800276,5.7906341572,5.7894447702
3.4823652253,1.4320274379,9.0006365696,0.0691354574,0.1151014681,0.0634715391,5.7932588646,5.7917852795
3.5539665977,1.3644743327,9.004093334,0.0383794765,0.1182750444,0.0598580794,5.8154786167,5.81258524
3.6221903148,1.295939702,9.0060123,0.009446855,0.1212679476,0.055197266,5.8481390126,5.8435150889
3.6869873005,1.226405546,9.0064846356,-0.0168637122,0.1240278101,0.049269499,5.8870722969,5.8809242092
3.7483075783,1.1559105653,9.0056414435,-0.0400629022,0.1264912843,0.0422943806,5.9314571736,5.924102193
3.8061031072,1.0845284308,9.0036382925,-0.0597183019,0.1286060026,0.0345756663,5.98048999,5.9720168704
3.8603295293,1.0123664343,9.0006523723,-0.0754678386,0.1303347852,0.0262152645,6.0341708863,6.0242730793
3.9109478516,0.9395528341,8.996878976,-0.0869637739,0.1316455478,0.016981835,6.0909814264,6.0789867717
3.9579254938,0.8662515913,8.9925307838,-0.0939928431,0.1324946389,0.0063480555,6.148484977,6.1335620068
4.0012380739,0.7926781798,8.9878311389,-0.0965396074,0.1328120412,-0.0063263341,6.2043736328,6.1858129015
4.0408719834,0.7191108001,8.9830041568,-0.0947628343,0.132495724,-0.0215558454,6.2560822665,6.233564506
4.0768275239,0.645907921,8.9782660141,-0.0890036879,0.1314179314,-0.0395105053,6.3009984462,6.2747783862
4.1091229204,0.5735200318,8.9738158297,-0.0797815024,0.1294424058,-0.0598756188,6.3362746111,6.3072914582
4.1377989225,0.5024936191,8.9698267554,-0.0678084374,0.1264486246,-0.0817779208,6.3599820263,6.3298398421
4.1629236039,0.4334494284,8.9664363352,-0.0539181105,0.1223597285,-0.1038229208,6.3701322909,6.3409497992
4.1845960757,0.3670554707,8.9637404323,-0.0390775698,0.1171685823,-0.1242396524,6.3664667506,6.3405868599
4.2029488497,0.3039684954,8.9617865572,-0.0242619832,0.1109565997,-0.1411368878,6.3486168923,6.3281909767
4.2181472749,0.2447855277,8.9605734622,-0.0104811394,0.1038997554,-0.1528540895,6.319632787,6.3062273187
4.2303865516,0.1899635185,8.9600494103,0.0014755942,0.0962570511,-0.1582805468,6.2826233688,6.2769139313
4.2398847279,0.1397828487,8.9601231958,0.0110276206,0.0883430239,-0.1570897009,6.2405629052,6.242146511
4.2468738706,0.0943296867,8.9606745833,0.0177798703,0.0804885391,-0.1498660748,6.1969871523,6.2043600082
4.2515903552,0.053495267,8.961563584,0.0215620317,0.0729952357,-0.1380895616,6.1554267193,6.1662203089
4.2542651188,0.0170030547,8.9626416933,0.0224350507,0.066090758,-0.1239050375,6.1183226502,6.1297619442
4.2551152717,-0.0155380752,8.963763454,0.0206240399,0.0598955065,-0.1097155282,6.0876720832,6.097127459
4.2543383681,-0.0445734188,8.9647946647,0.0165108762,0.0544097306,-0.0977125731,6.0642460886,6.0696255339
4.2521096972,-0.0705360968,8.9656202176,0.0105596244,0.0495241024,-0.0895573378,6.0491487783,6.0491497476
4.2485828923,-0.0937967176,8.9661482082,0.0033602235,0.045046236,-0.0861906668,6.0424052937,6.0367161879
4.2438930564,-0.1146210633,8.9663162289,-0.0044467535,0.0407367032,-0.0876922557,6.0441623902,6.0334854654
4.2381620032,-0.1331502265,8.9660939009,-0.0121604495,0.0363520908,-0.0932939258,6.0530823813,6.0391901381
4.2315044917,-0.149395284,8.9654858882,-0.0191412035,0.031687395,-0.1013644985,6.0685130259,6.0540793899
4.2240347274,-0.1632588652,8.9645288378,-0.0247682444,0.0266191705,-0.1095829127,6.0896838033,6.077877153
4.2158717839,-0.174573478,8.9632904352,-0.0284709676,0.0211400252,-0.1153032969,6.1136151318,6.1074130099
4.2071431098,-0.1831532387,8.9618668963,-0.0299358423,0.0153748607,-0.1161382495,6.1376209443,6.1391400553
4.1979854477,-0.1888633368,8.9603701135,-0.0291075718,0.0095679485,-0.1105074612,6.1577553317,6.1678077542
4.1885422806,-0.1916837387,8.9589147438,-0.0263029797,0.0040425757,-0.0979772037,6.1696626445,6.1878085354
4.1789580935,-0.191757431,8.9575996033,-0.0222346244,-0.0008562844,-0.079173318,6.1691683009,6.1942510852
4.1693702217,-0.1894091535,8.9564878802,-0.0179675237,-0.0048149502,-0.0552954005,6.1524094939,6.1829536098
4.1598997638,-0.1851323906,8.9555895115,-0.0148721177,-0.0075797201,-0.0277637851,6.1184214547,6.1517047504
4.150643144,-0.179554092,8.9548459126,-0.0144248792,-0.0089679094,0.0010157502,6.0648603075,6.0977554894
4.1416654391,-0.1733886257,8.9541246749,-0.0182836067,-0.0089171219,0.0283902265,5.9930338176,6.0194801665
4.1329960076,-0.1673625717,8.9532105001,-0.0280963901,-0.0074976106,0.0493618512,5.8953605277,5.9149524833
4.1246278788,-0.1621417412,8.9518056854,-0.0458728403,-0.0050295181,0.063833298,5.871551482,5.8849162259
4.1165207915,-0.1581552097,8.9495120473,-0.0655859232,-0.0018378532,0.0725715165,5.9827162951,5.9907926684
4.1086130308,-0.1557025371,8.9462327543,-0.0763688209,0.0017907226,0.076574348,6.394056679,6.3976442026
4.1008279039,-0.1550806354,8.9424143154,-0.0542487287,0.0056194399,0.0766860318,7.358007066,7.3575520905
-1.4876009784,-0.0447949846,2.0790635773,0.0359405354,0.0620392016,0,17.9332452144,2.8118759886
-1.4898407276,-0.0957941014,2.080860604,0.373289619,0.0620392016,-12.6011410196,5.650392984,13.8500302912
-1.4946294714,-0.1431964507,2.0995248003,0.6575730924,-0.568018153,-5.2945170429,13.0666254071,18.0586350023
-1.5017883255,0.5362455284,2.1324032017,1.2122551007,-0.832744075,-0.93552344,14.0858425081,18.0707324858
-1.4749750741,1.4919925736,2.1930157381,1.5776523718,-0.8795201801,2.4203783035,15.1437481077,17.9854840338
-1.4003744639,2.4998174451,2.2718981731,1.9179243868,-0.7585011332,4.697525695,15.9262200453,17.7313743447
-1.2753826037,3.4020297881,2.3677942475,2.3852380089,-0.5236246878,6.0252722744,15.2561987279,16.9028327728
-1.1052801156,4.0257167441,2.4870560408,2.982487346,-0.2223609167,7.171017497,13.0259243032,12.6020743669
-0.9039932678,4.2242397431,2.6361803408,3.4656715159,0.1361900899,6.5482984759,13.6142326705,11.3904846901
-0.6927802602,4.0565655543,2.8094639008,3.9404442639,0.4636051145,4.4490682731,17.6911999664,13.6355841937
-0.489950953,3.4651429459,3.0064861653,4.5442023999,0.686058585,0.9021776424,17.8047482451,15.015603974
-0.3166927641,2.5975341397,3.2336964229,5.0282338263,0.7311674626,-1.4560161015,18.0187496845,15.4923584344
-0.1868149971,1.6762346221,3.485108383,5.4857140178,0.6583665499,-3.506620214,18.0753271846,17.3200636346
-0.1030021847,0.7916989325,3.7593946036,6.0606800032,0.4830352162,-4.0042160308,17.8760082657,16.6163201588
-0.0634226714,0.1422830747,4.0624294963,6.7345324938,0.2828241132,-4.9034643278,17.1113177774,15.8702378333
-0.056310865,-0.2272839249,4.3991561045,7.4460346595,0.0376507638,-5.7534090735,14.8493984689,13.8206490318
-0.0676749577,-0.265549494,4.771457818,8.0293441801,-0.2500196666,-6.3944679769,10.2702772175,8.6501220988
-0.0809517845,-0.0729392769,5.1729250211,8.1924506362,-0.5697429583,-7.5042718201,4.770704761,4.330369573
-0.0845982759,0.127559804,5.5825475598,7.9254206666,-0.9449564015,-7.5891822604,1.9079774818,4.6167407881
-0.0782199867,0.3383432711,5.9788186078,7.5080468776,-1.3244153645,-5.0466527379,8.125944274,11.0020150179
-0.0613025049,1.0785068269,6.3542209607,7.1347257561,-1.5767478697,-2.4602570852,10.9749324165,13.7987852138
-0.0073766979,2.0639288611,6.7109572344,6.5683121668,-1.6997606136,-0.0145817571,12.4960095436,15.073006676
0.0958200711,3.1429068683,7.0393726862,5.8675332054,-1.7004896102,2.1334638857,12.5847775932,15.0864478849
0.2529657263,4.213369005,7.332749194,5.1716663903,-1.5938163467,4.1380064454,11.2490952507,13.4098219744
0.4636344622,5.160153856,7.5913324297,4.6064537334,-1.3869159885,5.7830919729,6.8710918546,7.9387089329
0.7216424282,5.6924279377,7.8216551525,4.1833086935,-1.0977614014,6.4554249973,1.8076984742,2.8428557661
1.0062640121,5.8044930838,8.0308206361,3.7311123579,-0.7749902113,7.075439683,1.6551272783,3.4291650761
1.2964888001,5.9052187535,8.2173762963,3.330991417,-0.4212182963,8.287885904,1.4704525316,1.1812859073
1.5917498339,5.9031653949,8.3839259001,2.8972292497,-0.0068240686,7.7354273368,3.6713814532,1.1055181946
1.8869081706,5.8958615967,8.5287873861,2.5625548249,0.3799472481,5.3064848099,1.1738589641,0.5063046627
2.1817012934,5.8304615263,8.6569151414,2.1152516195,0.6452714615,4.5507541677,2.7982006571,0.40511867
2.4732243925,5.6381870133,8.7626777307,1.7065261192,0.8728091516,2.3854866651,5.3679766591,3.084225126
2.755133748,5.2509517278,8.8480040417,1.4082925866,0.9920834613,0.3927058461,7.353790216,6.0096340536
3.0176813241,4.7045403938,8.9184186746,1.1923862344,1.0117187245,-0.7421834839,8.575102361,8.1480716812
3.2529083198,4.0697126774,8.9780379896,1.0478627581,0.9746095206,-1.0701486539,8.9929526798,9.1158262301
3.4563939194,3.4195261497,9.0304311327,0.9581243318,0.9211020625,-0.9275342745,8.6563474895,8.9185922963
3.6273701799,2.8160265374,9.0783373551,0.8858424309,0.8747253311,-0.6741371054,7.7724585734,7.8949388376
3.7681714489,2.2971690649,9.122629487,0.7893957406,0.8410184679,-0.546733899,6.7009523569,6.5642860192
3.8830298362,1.8704420069,9.1620992905,0.6455155565,0.8136817746,-0.6400744316,5.7886642722,5.414162591
3.976551864,1.5195530648,9.1943750913,0.4571618838,0.7816780622,-0.9281030357,5.1808249051,4.6861628933
4.0525294319,1.2208087157,9.2172332154,0.2432150213,0.7352729243,-1.3054401738,4.8511116389,4.3793196432
4.1135697738,0.9556194298,9.2293940007,0.0254468087,0.6700009319,-1.6495373777,4.749337131,4.4096824974
4.1613506424,0.7131806597,9.2306663775,-0.1763273232,0.5875240798,-1.8705877931,4.8444499792,4.6942931139
4.1970095634,0.4893943225,9.221850047,-0.3450218382,0.493994706,-1.9254155899,5.08475755,5.1316264209
4.2214791589,0.2862153155,9.2045989904,-0.468854229,0.3977239405,-1.8139946616,5.4027730804,5.6126445809
4.235789804,0.1089327555,9.1811563127,-0.5435862332,0.3070242186,-1.5709257783,5.7324044362,6.0461734241
4.2412363288,-0.0377003364,9.1539770345,-0.5727888152,0.2284779375,-1.2504109941,6.0294456954,6.3829716328
4.2393512131,-0.1524695834,9.1253376301,-0.5653799591,0.165957392,-0.9088114326,6.2761051934,6.6144317215
4.2317276455,-0.2383541621,9.0970686689,-0.5320818861,0.1205168211,-0.5927164958,6.4681073326,6.751983761
4.2198098602,-0.3012262153,9.0704646092,-0.4829286436,0.0908809942,-0.3338765434,6.6109842943,6.8175302925
4.2047484853,-0.3480241996,9.0463182095,-0.4256400222,0.0741871625,-0.1492066845,6.7141505433,6.8347094036
4.1873472247,-0.3851182039,9.0250362422,-0.3651432103,0.0667268221,-0.0431332829,6.7868973099,6.8231032323
4.1680912757,-0.4173523477,9.0067791121,-0.3039993341,0.0645701506,-0.0113405881,6.8332770774,6.7937284479
4.1472236312,-0.4476401732,8.9915791739,-0.2434503542,0.0640031131,-0.0438715622,6.8542379557,6.7520259547
4.1248416078,-0.4769738458,8.9794066812,-0.1842707389,0.0618095264,-0.1273993902,6.8470173283,6.6984897877
4.1009929124,-0.5046211891,8.9701931673,-0.1274910592,0.0554395479,-0.246384247,6.8086400426,6.6328577099
4.0757618601,-0.5284781807,8.9638186351,-0.0746428212,0.0431203262,-0.383609583,6.7381228481,6.5564201634
4.0493379668,-0.5455275242,8.9600865123,-0.0276548682,0.0239398373,-0.52061116,6.6392993626,6.4742693285
4.0220616127,-0.552370948,8.9587037845,0.0115840337,-0.0020907306,-0.6385698857,6.5212922851,6.3953320157
3.9944430922,-0.5457718042,8.9592830004,0.0417573509,-0.0340192349,-0.719537192,6.3970581407,6.3306345153
3.9671545326,-0.5231283947,8.961370882,0.0625401263,-0.0699961043,-0.7478476071,6.2819916427,6.2905526438
3.9409981443,-0.4828270513,8.9644978984,0.074819866,-0.1073884938,-0.7126068336,6.1882171228,6.2789525723
3.9168568238,-0.4245163858,8.9682388988,0.0803998975,-0.1430188438,-0.6102118188,6.1217639952,6.2920715709
3.8956310373,-0.3492913291,8.9722588985,0.0814888006,-0.1735294417,-0.4453550448,6.0842626641,6.3211034902
3.878166503,-0.2597630856,8.97633334,0.080312187,-0.1957971994,-0.2312497625,6.0694038829,6.3504054961
3.8651783773,-0.1600641086,8.9803489482,0.0784742706,-0.2073596912,0.0116093856,6.0679178125,6.3639826403
3.8571751996,-0.0556139438,8.9842726607,0.0767334912,-0.2067792238,0.257893756,6.0739204357,6.3529008478
3.8543945245,0.0474258947,8.9881093309,0.0752815091,-0.1938845361,0.4806849259,6.0814676128,6.3130697818
3.8567658373,0.1428285469,8.9918734018,0.0737790277,-0.1698502884,0.6556209916,6.0892110952,6.2498759136
3.863907277,0.2250947636,8.9955623468,0.071780589,-0.137069236,0.764867918,6.0989944582,6.1750700107
3.8751620251,0.2901060212,8.9991513705,0.0690450796,-0.0988258363,0.7995179258,6.1136057869,6.1035319568
3.8896673324,0.3355159721,9.0026036199,0.0657121316,-0.0588499357,0.7610745185,6.1326143231,6.0471254339
3.9064431323,0.3608368826,9.0058892221,0.0621361425,-0.0207962054,0.6612300601,6.1518613471,6.0117415063
3.9244849722,0.367309083,9.0089960237,0.0586226301,0.0122653017,0.5196122961,6.1653719758,5.9975026429
3.9428504155,0.3576000225,9.0119271468,0.0552579226,0.03824592,0.3601924231,6.1697910145,6.0021257079
3.9607304,0.3353400889,9.0146900329,0.052029751,0.0562555437,0.2069341022,6.1628406269,6.0191662848
3.9774973833,0.3045511679,9.0172915099,0.0487656019,0.0666022505,0.0794282104,6.146724712,6.0421436398
3.9927249174,0.2690595814,9.0197297782,0.0453119548,0.0705736618,-0.0107078601,6.1265811773,6.0654576484
4.0061778713,0.2320073403,9.0219953647,0.0416337069,0.0700382687,-0.0612416972,6.1096079242,6.0849291951
4.0177782136,0.1955782648,9.0240770413,0.037874248,0.0669761828,-0.0795056376,6.1017424589,6.097179902
4.0275571008,0.1609668519,9.0259707451,0.034266311,0.0630008992,-0.0803196814,6.1050053995,6.1008806969
4.035605418,0.128577624,9.0276840517,0.0310184459,0.0589849129,-0.0807382521,6.1202263134,6.0984595684
4.0420342748,0.0983889191,9.0292349658,0.0284154385,0.0549479975,-0.0958427936,6.1449173881,6.0945436676
4.0469536972,0.0703732769,9.0306557294,0.0267932266,0.0501558549,-0.1342188023,6.1758917836,6.0960352617
4.0504723414,0.0448581511,9.0319953835,0.0266264631,0.0434449118,-0.1957215139,6.2075082063,6.1081093834
4.0527152318,0.0227441453,9.0333267009,0.0283744835,0.0336588331,-0.2711979994,6.2364641313,6.1363164619
4.0538524238,0.005500267,9.0347454196,0.0325883232,0.0200989303,-0.3444618658,6.2614001811,6.1837530302
4.0541274245,-0.0050438363,9.0363748299,0.0398754638,0.0028758344,-0.3962217997,6.2846490496,6.2520395881
4.0538752233,-0.0070687308,9.0383685964,0.0509711121,-0.0169352578,-0.408505015,6.3115423604,6.3396116397
4.0535217804,0.0007837578,9.0409171472,0.066718755,-0.0373605104,-0.3697609687,6.349661535,6.442213489
4.0535609644,0.0189705806,9.0442530819,0.0880523454,-0.0558485603,-0.2787374905,6.4063826898,6.5527904814
4.0545094919,0.0467220322,9.0486556977,0.1158886174,-0.069785436,-0.1462551133,6.4863567742,6.6622943105
4.0568455942,0.0819274522,9.0544501294,0.1509603085,-0.0770981926,0.0058562551,6.593264369,6.7640956409
4.0609419677,0.1213126548,9.0619981463,0.1938976927,-0.0768053804,0.1479955508,6.7233394292,6.8522288576
4.0670076029,0.1609202918,9.0716930329,0.2449690707,-0.0694056032,0.2498412418,6.8656206487,6.9280631351
4.075053622,0.1968795932,9.0839414906,0.3040851716,-0.056913541,0.2924867806,7.0868872377,7.0937938879
4.08489761,0.2267341371,9.0991457568,0.3779362802,-0.0422892018,0.2872496944,7.4243863327,7.4024353526
4.0962343219,0.2493344809,9.118042577,0.4767739897,-0.027926717,0.25816141,7.8300518736,7.8039689336
4.1087010501,0.2642700169,9.1418812818,0.6068490095,-0.0150186464,0.2267230604,8.2895310737,8.271628533
4.1219145524,0.2716291886,9.1722237351,0.7727362633,-0.0036824932,0.2032832681,8.7692387051,8.7611423861
-1.6724710911,0.0919487917,2.5017728867,-0.0319228547,0.0341071004,0,16.5341351468,0.0180399496
-1.6678736515,0.0731547055,2.5001767439,0.1439543877,0.0341071004,-13.7631973656,0.0621125885,4.4322317021
-1.6497053599,0.0703107093,2.5187822074,-0.1644928607,-0.6530341517,-9.6039896755,0.2429377523,18.2064613628
-1.6316900809,0.5216402885,2.5219174699,-0.062153774,-1.1311065672,5.7266494848,18.3631121903,18.371352551
-1.5911165265,1.8513496772,2.5301251378,0.078774578,-0.8443091151,5.5183660669,18.3477481639,18.3699069047
-1.4840631531,2.933658804,2.5453377708,0.5666714561,-0.5684243768,5.3294998652,18.3558742146,18.3884714799
-1.3228976071,3.6967645197,2.5849057461,1.3112809861,-0.3018216979,5.1564168085,18.3757977976,18.3870763349
-1.1235777044,4.0961242056,2.6616655531,2.2138393191,-0.0435564613,4.9720662025,18.3811761783,18.2030496879
-0.9042881785,4.1187285849,2.7835141566,3.1657402058,0.2056938282,4.6367952441,18.384163374,18.3857752198
-0.683863634,3.773679521,2.9529170689,4.0863526793,0.4382111586,4.4638930657,18.3863925302,14.5385524693
-0.4807083908,3.1718317231,3.1683277413,4.7535575852,0.6622783648,1.0895749379,18.388140418,12.7085191377
-0.3076422474,2.36388577,3.4170592888,5.2030683649,0.7177742134,-3.6844470023,18.3898316896,18.3905415413
-0.1749631143,1.3614289545,3.6882266506,5.7821108957,0.5346969218,-3.5454978849,18.3892503963,17.0581182531
-0.10172558,0.6177683296,3.9997146448,6.4605722328,0.3556862174,-4.5215880367,18.3877414227,17.421539456
-0.1011950758,0.1096718133,4.307107784,7.251610164,0.125826213,-5.15678596,18.3848138121,17.9859166051
-0.1130375565,-0.0750505309,4.6539774576,8.1345831323,-0.1365952044,-5.2952183238,18.3804879543,18.0106646836
-0.1891217286,0.1081145067,5.0449675557,9.0121305723,-0.4017514497,-5.4042421466,18.3705281381,12.3954485947
-0.1781756493,0.6046235696,5.4798148438,9.580304368,-0.6689259681,-10.1803416779,18.0994000794,17.6323736942
-0.1135303175,1.4934175862,5.9430470657,10.1168383407,-1.1752487813,-10.1869616949,1.1869261442,18.0668611984
-0.038330058,2.1940430611,6.4330566856,9.823407892,-1.6831823049,4.2624533476,2.0406981444,18.3146946361
0.0715659321,2.9869087589,6.9247911133,9.141573449,-1.469883109,17.6638657567,5.6852546448,17.4695662786
0.2212953175,3.8855932947,7.3860594911,8.6466587995,-0.5873042444,26.8202354737,0.6285004909,0.3006245134
