,x,y,theta,delta,vel,value,d1,d2,d3,d4,d5,d6,d7,d8
3549,-1.1400807307,-2.8785931141,-2.6599994984,1,2,-412.4555315183,2.2937486172,0.9892853498,0.7881785035,0.6403134465,0.5359590054,0.476659745,0.462400049,0.4980054498
3550,0.9691241062,-1.5482689018,2.8529892049,2,3,-330.8574271057,1.035661459,0.7224931717,0.569915235,0.5160356164,0.526789248,0.5875211954,0.782227695,1.1998066902
3551,1.3321206711,0.7675147097,0.996354638,3,4,-617.614726049,0.5526976585,0.7586699128,2.4543619156,1.9674897194,0.8912870288,0.5254043341,0.3917665184,0.3889856637
3552,-1.6696503542,4.1620870069,2.0321862301,4,5,2000,10,10,10,10,10,0.5703547001,0.5400481224,0.58195436
3553,3.5059832077,-2.8431407767,2.171857475,5,6,-742.124230813,0.3229396641,0.4001547694,0.6949411035,5.3083257675,1.3779194355,0.9096248746,0.7007675767,0.5804687738
3554,2.158779629,3.990271559,2.8887770544,1,2,1501.627484918,4.6854562759,1.4717991352,0.7319883704,0.556654036,0.5438018441,0.6543987393,1.1870647669,2.3639190197
3555,3.6040099058,-4.3835396978,2.1444674622,2,3,-522.3838553936,0.8121804595,1.1964242458,12.8209123611,6.9118008614,5.2713837624,4.8642916679,5.2624726295,6.8560872078
3556,-1.8363719676,-3.300741365,2.5213820492,3,4,-545.4763392491,0.7706977129,0.9486118555,1.2109715939,1.4889963865,0.5021032095,0.4497202635,0.47148332,0.5728284717
3557,-2.9772804215,-2.3175740117,-2.411568822,4,5,-987.4381648922,18.1063652039,20.549779892,1.1485985518,0.7896909118,0.7646261454,0.6191584468,0.3671696186,0.2987025082
3558,3.2898069943,-3.2710596214,-1.6854327021,1,2,-735.4099064076,0.3707440495,0.3135344684,0.3438099623,0.4352312088,0.6823022962,1.2396504879,2.3332874775,1.0393452644
3559,0.5269326994,4.1348660515,2.1112444046,2,3,-124.9501618595,10,10,10,10,10,0.640401423,0.5578365922,0.5706514716
3560,-0.7693767098,-0.2042191401,-2.4564336849,3,4,-759.5069192828,0.4546143115,0.4879941046,0.7086146474,1.4766292572,3.0007212162,0.9853230715,0.5899679661,0.4617630839
3561,0.9315314874,-1.722446681,2.5156707663,4,5,-279.2940420142,1.8679693937,0.8458935022,0.528087616,0.3806328177,0.3379181027,0.3427044451,0.3847213686,0.5303310752
3562,-2.5321134169,-0.0575731992,0.0723021081,1,2,-721.3597308318,0.4946111441,1.595166564,1.4562512636,1.1833462715,0.8852628469,0.7155370712,0.4846473336,0.4187603891
3563,-0.2636112365,-0.949279604,-0.3861299133,2,3,-130.1738887151,1.2828667164,0.6777849793,0.6033095717,0.5801174045,0.6860740781,0.9686615467,2.3685224056,1.9685690403
3564,2.7221732096,-4.0961717392,-2.024893037,3,4,-326.3044730729,10,10,10,10,7.2214336395,2.5699977875,1.7276034355,0.2371875495
3565,-2.5497452587,-4.2581402027,0.2412520559,4,5,-94.1195237859,0.5815740824,2.6515729427,1.5952262878,1.2014495134,0.898086369,0.5995194912,0.4780342877,11.7625417709
3566,0.4531143155,-1.470510464,-2.4098128485,5,6,-810.5758107802,0.3718029559,0.3847666383,0.4274432361,0.5831916332,0.9809753299,10,10,10
3567,-1.5306100344,-0.7794256758,-1.5545703276,1,2,-278.5174845876,0.9672926664,3.1964395046,1.5201946497,0.6531894803,0.4897892177,0.4059278369,0.4206774533,0.5054942369
3568,-2.5576130231,-1.6081479535,-2.8672130652,2,3,-791.2939786067,0.4594705105,0.4575295746,0.6096200347,0.782841444,1.1476893425,2.3991217613,1.8121048212,0.5231800079
3569,3.2206255537,-4.4730076536,-1.8471417404,3,4,-600.9523240142,10,10,10,26.3008575439,12.8531427383,9.4555425644,8.493013382,1.0687321424
3570,1.1095166949,-0.3043982325,1.3813759791,4,5,-646.5809349588,0.5040411353,0.9783394337,5.6622753143,1.3402439356,0.7395732403,0.5499527454,0.5217824578,0.2502539456
3571,4.9333078914,3.382087089,2.6060850439,1,2,286.0406721792,1.4067941904,0.7815105319,0.6479190588,0.7171385884,0.8740701675,10,10,10
3572,2.671736315,2.4489025016,0.2293824999,2,3,-688.1202267788,0.4114895761,0.3710842133,0.3967266083,0.5136834979,0.6774586439,1.1279605627,2.0707588196,2.7262310982
3573,0.4005294309,-4.2416406863,-1.3485198443,3,4,-682.454358312,12.9575052261,0.6260346174,14.4187002182,0.7701781392,0.9118035436,1.8206518888,1.2850306034,0.2592792809
3574,4.4964486194,0.4987750359,2.9449884174,4,5,-533.3110790273,0.6124565005,0.6716100574,0.8662616611,1.632152319,2.9639544487,0.7352312803,0.4068150818,0.3029471338
3575,3.2748074923,1.5143263081,2.6793952335,1,2,-397.8688378071,0.6253006458,0.542514205,0.6070855856,0.8745059967,3.4762096405,2.0227556229,0.7282633781,0.4738964438
3576,3.1867720947,0.2315821548,-2.7595994255,2,3,-599.3346417023,0.5515270233,10,1.8843370676,1.1282494068,0.7059844732,0.5242697001,0.4415216744,0.4354695678
3577,2.0358232428,-4.2371835971,-3.0943842977,3,4,-654.480287615,0.8612543344,17.3870105743,10,10,10,10,10,10
3578,1.6846786855,-2.5782326717,0.036990586,4,5,-189.6245780614,1.9108114243,2.5876655579,0.4867404997,0.3811424077,0.3707523942,0.4357411861,0.7060905695,10
3579,-1.7651961079,-3.5069710954,2.9232451587,5,6,-442.4276155285,0.9931992888,1.1817102432,1.3435671329,0.3511403203,0.2939251065,0.2960044742,0.346960485,0.452110976
3580,3.0230084217,-3.1208605868,-2.3889395398,1,2,-352.2757997954,0.8634658456,0.6673836112,0.6024887562,0.5690956712,0.6320415735,0.816873312,1.1912636757,1.9482904673
3581,4.2415827029,-0.1956360551,-0.7319869922,2,3,-401.0766964337,0.6404028535,0.5550717711,0.5613125563,0.6751853228,1.0670421124,2.5579168797,1.4417401552,0.2527821064
3582,0.0593551906,-2.1060945414,-0.5727571439,3,4,-155.5574553655,1.9467943907,0.5839306116,0.31496948,0.2762146294,0.2781646252,0.31607458,0.5415687561,2.8063323498
3583,1.374233977,-4.7343412013,-2.230888669,4,5,-945.1071808407,10,10,10,10,10,10,10,1.2347319126
3584,-0.4015312657,2.9095531631,1.4215482246,1,2,-937.6968975482,0.4876852036,0.535674572,0.7189233899,1.4384279251,0.9832667708,0.77660954,0.730692029,0.2557168901
3585,-1.3573281727,-3.0331167882,-0.7737442255,2,3,-786.5149954943,0.6119970679,0.6508218646,0.7059955597,0.8282694221,0.9812835455,1.169649601,1.3048789501,0.3586004376
3586,4.8229066692,-4.5671338504,2.6824268413,3,4,-341.739545271,2.3598105907,27.3564987183,10,10,10,10,10,10
3587,1.5933968751,-4.6009598211,1.9175904026,4,5,-553.3281337319,0.5364412069,0.463078022,0.4489357471,0.6407268047,10,10,10,10
3588,4.3582543297,-1.6111054151,0.7337688414,1,2,-301.2752734765,0.6957145333,1.7411023378,3.7347562313,0.9602568746,0.6136159897,0.5138702989,0.5314965844,10
3589,-2.9531508531,4.6984572055,1.4358342672,2,3,-302.9984184416,1.652302146,2.7767291069,16.2190227509,10,10,10,10,10
3590,3.2237262029,1.2441272203,0.2878344337,3,4,-736.4856923757,0.4587884843,0.6141292453,0.9542995691,1.6209244728,2.4755301476,0.6428388357,0.506347537,0.5290154219
3591,-2.6297595766,3.0936189288,0.8261068566,4,5,-1000,1.5177422762,10,0.8939616084,0.7201853395,0.4980935156,13.3065090179,13.9648246765,0.2547181249
3592,-0.0695988863,-4.596715542,-1.6278842122,5,6,-850.8669390633,0.308640033,0.3602858484,0.5553483367,0.8121247888,1.1732885838,5.5930871964,2.0811350346,0.6129790545
3593,3.2063384679,-0.1050382194,-1.6211052734,1,2,-361.2740879189,0.9525529742,0.609937191,0.4732127488,0.4236060977,0.4248581529,0.4792850316,0.6755670309,1.4639208317
3594,4.0923711854,-2.1091535819,1.3517003566,2,3,-86.7766625937,10,0.5239601135,0.3893325925,0.3606331348,0.4028290808,0.6718289256,2.240234375,1.3029798269
3595,1.8817540133,-4.9381971198,2.5066726913,3,4,-423.7751216531,0.87255162,1.234752655,10,10,10,10,10,13.3173532486
3596,4.6123823601,-3.2398454342,0.6474351662,4,5,-918.3028912878,10,10,0.6824429035,0.4391984642,0.423152715,0.4131108224,0.6260581613,7.4563422203
3597,-1.7418141356,-4.5607306457,-3.0230224033,1,2,-408.4212249568,0.7245939374,0.5125751495,0.3891752064,0.3469449878,0.3722349107,0.4724330008,0.7980369925,2.6061162949
3598,-0.0520300019,-4.5023558803,-2.673648549,2,3,-390.6743544046,0.6624060273,0.4711419642,0.4136873484,0.4251256883,0.5149832964,0.6976605654,1.0481106043,0.2586528957
3599,-0.0626956119,-3.61804164,-0.1659239072,3,4,-810.3161343166,0.3355561197,0.4254519641,1.9274523258,1.6876358986,2.0166742802,1.322770834,0.7645989656,0.7208356857
3600,-0.2316994311,-2.3758528214,-1.6673724495,4,5,-355.8555470512,1.5443080664,1.2039997578,1.1095805168,1.5754389763,1.5211068392,0.7522576451,0.6480544806,0.7018784881
3601,3.8999612241,4.4615445545,0.5289314445,1,2,-504.1800236044,10,10,10,10,10,10,10,0.2573330998
3602,1.0851364043,2.3630318822,-2.1265692386,2,3,-1000,0.8304659724,0.9316589832,0.9186521173,0.79197824,0.5414969921,0.4685256183,0.459872812,0.5004942417
3603,-0.1638619681,-3.5697301513,2.8542831925,3,4,-574.4216637741,0.685719192,1.1360791922,0.5142712593,0.3740632534,0.3354821801,0.3501209319,0.4234310091,0.4563516974
3604,4.8023098829,-2.9382015208,-0.241937112,4,5,-902.4155823979,19.1526641846,10,10,10,10,0.5149749517,0.401167661,0.4219829738
3605,-1.881911192,-3.2583001696,2.0361046042,5,6,-772.4302168344,0.8590224385,0.6027908921,0.7949852943,1.0916256905,10,1.5966709852,0.5000926852,0.4992817342
3606,0.9120402406,2.7505068022,-0.4677819424,1,2,-196.0438306218,2.6461145878,1.7265287638,0.9743415117,0.6158260107,0.4932828546,0.461592555,0.4895246327,0.5568003058
3607,4.5930651973,-4.9040715418,-0.7396395851,2,3,-952.6114193938,10,10,20.3238773346,13.7348899841,11.7275714874,11.7926883698,1.7975103855,1.6861761808
3608,-2.2815164366,3.8602643198,-0.0253004071,3,4,2000,3.1086964607,1.0006650686,0.6495697498,0.5338497758,24.9177951813,0.4440787733,0.450656563,0.4946745932
3609,-0.2788593517,-3.2947715877,1.4294865893,4,5,-130.5973874936,1.9511066675,0.6442409754,0.4245633483,0.3687628508,0.4189078808,0.7636937499,0.829067409,0.6564185619
3610,-1.5519623912,3.9794367623,-3.0021436293,1,2,2000,23.5200004578,1.7063652277,0.533695519,0.4847216904,0.5072881579,0.6451946497,1.1005079746,5.2352995872
3611,-2.6816051743,4.844154462,-1.1727420433,2,3,1962.7612071464,1.6193892956,0.6484876871,1.7986203432,10,10,10,10,10
3612,1.045827162,-0.5586491763,3.0707402711,3,4,-594.127707822,0.4624514878,0.3231470585,0.3017000556,0.4901567996,0.5563682914,0.6700335741,0.5114321709,0.743773222
3613,2.7762791483,-2.3571722214,-1.3967041514,4,5,-835.0834168139,0.3517302573,0.3628227711,0.4630059898,0.5766932964,10,10,10,0.6197358966
3614,1.9178332982,-3.2589188992,-1.1807367196,1,2,-392.5932031438,0.6923518777,0.9631687403,1.5324810743,2.4526770115,0.5923631787,0.394546777,0.3350592554,0.3272507191
3615,2.8806830234,-3.4201292406,-1.5236259168,2,3,-833.3388045638,0.331004858,0.4082178473,0.5696501732,0.9216080308,1.6921803951,2.8905382156,0.7219967842,0.5755636692
3616,4.2547521785,-4.35493342,-2.6352548774,3,4,-425.165583339,10,19.3380966187,15.8376569748,15.4020290375,17.5833930969,24.912405014,10,10
3617,0.8510732943,-0.0117188815,0.4957100662,4,5,-851.3385784211,0.3250725865,0.3575582504,0.434186846,0.7461557388,3.6261870861,1.8608298302,0.8739286661,0.6230642796
3618,2.9182523349,-4.6988421265,-2.5748926169,5,6,-566.1932514685,16.3078956604,15.509513855,17.2977428436,23.5960216522,10,10,10,10
3619,-2.4676855719,1.8504414476,-0.1821119902,1,2,-947.9219302265,0.5060331821,0.3874324262,0.376152426,0.4014689326,0.5532010794,0.9659348726,10,10
3620,-2.4812726569,-1.1573576695,-0.4225846068,2,3,-694.4386079942,0.4482666254,0.4401824772,0.5027544498,0.7064332366,2.4520864487,5.6747465134,0.9414944053,0.5920781493
3621,-0.16252921,-2.9974637064,-0.9380986272,3,4,-612.7657124081,0.6709905267,0.6657561064,1.0464295149,1.6940146685,1.1824284792,1.1789032221,1.5384539366,10
3622,-1.2132092319,-2.8871852955,1.7422580334,4,5,-312.8501940383,1.203717947,2.5458843708,0.378392309,0.9236896038,1.8489166498,10,0.9386645555,0.2600935996
3623,-0.4060824941,3.1580365585,0.1073147756,1,2,-950.8643821309,0.9289575815,0.4316791892,0.3144128919,0.2865394056,0.2911215723,0.3651636541,0.6118495464,1.342949152
3624,-2.1236618289,-3.2427148466,-0.2158568478,2,3,-385.1348652066,1.3199210167,1.5623625517,0.5679631829,0.4275387526,0.3801388741,0.3728273511,0.4119086564,0.4846629202
3625,-2.3432968232,1.7610331706,1.9065593306,3,4,-924.6910543823,10,10,10,10,19.8033885956,12.6139154434,0.7248632312,0.4901934862
3626,-2.0769412401,2.9268050452,0.8729850649,4,5,-942.3135857195,0.3302052319,0.4140766859,1.4149303436,1.2151083946,1.0026355982,29.769990921,14.5602426529,0.5880200267
3627,-2.3778714137,-4.2401384084,-1.5074171712,1,2,-447.2186952609,10,0.822224021,1.2935417891,3.2794141769,0.9664579034,0.4146572351,0.2990942895,0.2465276569
3628,-2.0076017238,-4.7935155907,0.7233215644,2,3,-381.0982551294,10,10,1.1588714123,0.5532313585,0.2736580074,0.2702139914,0.340323478,0.2961479723
3629,-1.6044190452,-0.8382255562,-1.7551598519,3,4,-414.4056022024,0.8227608204,0.9837480783,3.156443119,1.2711941004,0.7209643722,0.5354568958,0.5100070238,0.5458688736
3630,-1.6617556236,0.6037898952,2.7058261514,4,5,-401.8634062383,1.1263589859,1.2889609337,1.5022934675,0.3678514361,0.4380576015,0.6376046538,1.5517487526,4.4659156799
3631,1.0086212658,-0.4877974173,-0.2700731415,5,6,-358.6569390224,10,0.284142673,1.6204349995,0.5830206275,0.7294518352,1.2415627241,2.0231778622,1.0153855085
3632,3.3286054791,0.1583654443,-3.0385616871,1,2,-567.5833576013,0.6347746849,0.9138402343,2.4040453434,1.3589690924,0.7117541432,0.4599546492,0.3328426778,0.2949431837
3633,-2.4176926403,-0.7389217127,-1.7875280081,2,3,-390.3050717648,2.1291627884,2.0595829487,0.5266804695,0.4022437632,0.3683492243,0.3939169347,0.5001043677,0.8968257308
3634,-2.390316809,-2.0006120461,1.0181056586,3,4,-296.0592345945,0.9763444066,4.4552407265,1.3374025822,0.7618764639,0.5229155421,0.435262084,0.4029468596,0.4041698277
3635,1.8971078613,-4.3823497761,0.0584098083,4,5,-8.086296747,27.4918117523,0.7672997117,0.5301948786,0.4531880617,0.4702299535,0.5621549487,1.7051972151,0.632591188
3636,-0.7842367644,-1.7485938909,0.4455697349,1,2,-439.5140065174,0.4459872842,0.4993519485,0.638181448,1.0542439222,10,10,10,0.3743864298
3637,4.6120270865,4.8353216233,-0.8372349265,2,3,-68.7980257302,6.8182811737,9.7362442017,23.0492992401,10,10,10,10,10
3638,0.6524558289,1.5117618585,0.0185020992,3,4,-551.500867839,0.588206768,0.4700820446,0.4975031614,1.7547160387,1.5000776052,1.175246954,0.8641899228,0.6093940139
3639,-0.8499475155,1.779065322,0.7782677429,4,5,-931.0213744902,0.2719104886,0.3274250925,0.491666466,1.1540679932,2.5609505177,1.1439712048,0.7667433023,0.6378374696
3640,4.2107427368,-2.2514017376,-2.4272384832,1,2,-323.8151950024,1.8563165665,1.0225824118,0.5883873105,0.464091748,0.3689673841,0.4038597941,0.4219268262,0.5663245916
3641,4.3047948082,0.7602730729,2.490329418,2,3,-516.3826698688,0.4599435925,0.4195533097,0.4400048256,0.5500120521,0.9200398922,10,1.5373219252,0.7325103879
3642,-2.9088416577,4.7320117641,2.8859584519,3,4,-954.7239514957,10,10,10,10,0.9568049908,0.5715149641,0.582382381,0.6588156223
3643,3.0617517349,-0.8209119046,-2.2569927359,4,5,-312.7961333154,1.0890589952,0.5583111048,0.3834307492,0.3055677712,0.3115555644,0.3145786822,0.4119513333,0.6537824273
3644,3.9745112443,-4.2128666981,-1.805926149,5,6,-497.3317306274,7.4983353615,10.7876081467,26.4413967133,10,10,10,10,10
3645,-1.4368185644,-2.2638104025,-2.924480856,1,2,-279.3122649286,0.7386212945,0.5178732276,0.419503361,1.4326677322,1.2272485495,0.9998770356,0.7789236903,0.6480969191
3646,-0.5278030245,4.7959529342,1.3157969478,2,3,-789.4784822987,10,10,10,10,10,0.9108282328,0.448976934,0.3433274031
3647,0.1650631407,3.966989175,-1.683868094,3,4,139.4188701687,0.4769943953,0.5530205369,0.7898034453,4.3128752708,2.3126854897,0.8361301422,0.5364724398,0.4372216165
3648,1.784005563,0.4104870659,-3.0266859908,4,5,-486.6739776768,0.5112377405,0.4632789791,1.4347667694,1.250535965,1.0466632843,0.7679972053,0.6203943491,0.8420286775
3649,0.340471114,-2.8197530158,2.5730552429,1,2,-517.1295301579,1.0125519037,0.9081012607,1.0918598175,1.5198630095,1.1690772772,0.615281105,0.4096619785,0.3689507544
3650,0.5276149264,4.7013080266,2.9680618144,2,3,1623.9572830594,10,10,10,10,0.3782159984,0.3526421785,0.3924745321,0.514289856
3651,1.7948760404,1.5468332607,-0.6030695109,3,4,-931.3225141131,0.9134469032,0.765804708,0.6522374153,0.6018147469,0.5995987654,0.6180835366,0.7013889551,0.8490495682
3652,0.7227755178,-1.3886322498,-0.9139607934,4,5,-175.4475288319,1.0629702806,1.6184276342,2.4530036449,0.4748458266,0.347382009,0.3304545581,0.3950263262,0.8115195632
3653,2.3711216626,-4.4355655603,1.0973151439,1,2,-294.6964214743,0.5414334536,0.5146758556,0.5764516592,0.8132795095,1.0896160603,1.2846562862,0.3016852736,0.2475484014
3654,4.3289465671,-0.2549265456,-1.5154113508,2,3,-330.0815065082,1.6374430656,0.7701417208,0.5343481302,0.4615592659,0.4718657434,0.5698890686,0.8922733068,2.441003561
3655,3.0823372211,4.701169643,0.0261698539,3,4,-330.5670073983,10,10,10,10,10,10,10,10
3656,3.8908970077,-4.3860059789,-0.4977781258,4,5,-369.4420388901,13.2104797363,6.3785591125,4.6739063263,4.1969966888,1.5146535635,0.9815067053,0.8334377408,0.9487364888
3657,-1.4114176152,2.0061362073,-0.3203043571,5,6,-236.927098143,0.7711755633,0.5830239654,0.5288236737,0.5458974242,0.7292332053,10,10,1.0381664038
3658,2.6935674195,-2.0747908854,0.1862789938,1,2,-828.008748134,0.8347501755,1.1794573069,1.7251405716,0.5429582596,0.3785792291,0.3367488384,0.3520806432,0.5091736317
3659,4.8490720636,4.572932999,1.03697205,2,3,-774.1522429152,10,10,10,10,10,4.5709066391,1.5450297594,1.3323023319
3660,-2.4903094017,3.578350646,1.5785011801,3,4,2000,0.6301470995,0.4669370651,0.4556207955,10,10,0.5416170359,0.7127529383,0.8662511706
3661,4.9253489822,3.5986910625,-0.8115738059,4,5,-949.2240523255,10,10,10,10,10,28.4443645477,14.5443983078,0.2584352493
3662,-0.9249895704,4.7260292535,1.7314382736,1,2,-311.1041349788,10,10,10,10,10,0.4678528607,0.3113590181,0.257729888
3663,3.4481803675,-1.306614763,-0.8232812817,2,3,-676.3530377741,0.3855210543,0.3436203301,0.3245670199,0.3677318394,0.5173622966,1.1079688072,0.3252919614,0.2161389589
3664,2.4910329889,-4.8096638495,-1.8048998614,3,4,-897.5848022794,10,10,10,10,29.2540035248,10,10,1.0837392807
3665,1.4216671057,-3.185889293,-2.6720975534,4,5,-382.4741346748,10,10,1.7684284449,0.5688412189,0.6104140282,0.7727037072,1.1268543005,1.2169942856
3666,-1.5988511782,-1.1532252699,-2.8736111691,1,2,-937.1650890454,0.3773844838,0.4743596911,0.5284780264,0.5251821876,0.6342334151,10,10,0.9603379369
3667,4.0495706361,-4.8907298448,2.5241857359,2,3,-266.5215012818,2.4833552837,3.4025273323,10,10,10,10,10,18.7682743073
3668,4.5301636097,-1.1283800622,2.9964707116,3,4,-505.2831912472,0.6246087551,0.7074958086,1.239831686,2.2820942402,1.1341614723,0.2093978077,0.2868916988,0.2943535745
3669,-1.5790750993,-0.8221625947,-3.1265556275,4,5,-902.9221733458,0.3747771084,0.4501663446,0.6864292622,0.855355978,0.8938726783,3.2985327244,3.6914000511,0.2547407448
3670,3.1851207259,1.8808470616,-1.7348802792,5,6,-331.6462258371,2.7012293339,1.0044269562,0.5723034143,0.4070182145,0.3440505266,0.3484210968,0.3714304268,0.4987055361
3671,1.7856707542,0.3712186317,0.827481791,1,2,-752.4562478176,0.4968174994,0.6163202524,0.9380949736,2.9060945511,1.7319020033,0.6850953102,0.5126217008,0.4437995553
3672,-1.2502272447,1.9469661307,2.2956776428,2,3,-819.9995677503,2.1277725697,0.920238018,0.5609810352,0.4795035422,0.4546457231,0.5407605767,0.7537674308,10
3673,-0.4008597442,-0.1519389106,-1.2207593021,3,4,-192.5318302324,2.1225731373,10,0.5863457918,0.4201251566,0.3570383489,0.3320468068,0.4040574729,0.6550747156
3674,0.376561914,-1.3784947756,-0.1764420645,4,5,-17.5678181213,2.6925976276,0.5904502869,0.4821050763,0.5038147569,0.6834117174,1.3112008572,3.6863806248,0.2579104602
3675,-0.2619406107,-0.7581678427,-2.901330984,1,2,-630.031941033,0.4485099614,0.4315722585,0.4575004578,0.596473217,1.0595053434,1.979270339,0.2053244859,0.6600764394
3676,1.0615691572,-0.2658876825,1.4326402831,2,3,-608.482190554,0.4851303101,10,10,10,10,0.5851184726,0.5605295897,0.5301205516
3677,4.5095110519,1.4012575601,1.5349138778,3,4,-269.1741388145,1.6395953894,3.2604551315,0.8896933794,0.6583403945,0.626883626,0.7318880558,1.0509922504,10
